timestamp,"battery_soc"
"Nov 5, 2020 @ 14:23:11.547","0.23412860254956597"
"Nov 5, 2020 @ 14:23:06.457","0.2350712645260606"
"Nov 5, 2020 @ 14:23:01.392","0.23545276895069808"
"Nov 5, 2020 @ 14:22:56.276","0.23490298517913924"
"Nov 5, 2020 @ 14:22:51.230","0.2337362452777236"
"Nov 5, 2020 @ 14:22:46.187","0.2336780173512584"
"Nov 5, 2020 @ 14:22:41.135","0.23435073585207247"
"Nov 5, 2020 @ 14:22:36.079","0.2339024216920692"
"Nov 5, 2020 @ 14:22:31.031","0.23374659043461435"
"Nov 5, 2020 @ 14:22:25.963","0.23330087827588525"
"Nov 5, 2020 @ 14:22:20.906","0.2331494819485629"
"Nov 5, 2020 @ 14:22:15.831","0.2330955386209737"
"Nov 5, 2020 @ 14:22:10.779","0.23284582994371722"
"Nov 5, 2020 @ 14:22:05.719","0.23231041525261883"
"Nov 5, 2020 @ 14:22:00.633","0.2321627722218773"
"Nov 5, 2020 @ 14:21:55.584","0.23211049736941222"
"Nov 5, 2020 @ 14:21:50.535","0.2323299265349998"
"Nov 5, 2020 @ 14:21:45.478","0.2325496673796319"
"Nov 5, 2020 @ 14:21:40.422","0.23249597832069302"
"Nov 5, 2020 @ 14:21:35.371","0.23317332682237019"
"Nov 5, 2020 @ 14:21:30.325","0.23311974567165192"
"Nov 5, 2020 @ 14:21:25.271","0.23277235847107466"
"Nov 5, 2020 @ 14:21:20.158","0.23379079332343633"
"Nov 5, 2020 @ 14:21:15.095","0.23297492496444178"
"Nov 5, 2020 @ 14:21:10.047","0.23335989686085074"
"Nov 5, 2020 @ 14:21:04.986","0.23382384740324075"
"Nov 5, 2020 @ 14:20:59.917","0.2336720246876513"
"Nov 5, 2020 @ 14:20:54.863","0.23361836285767662"
"Nov 5, 2020 @ 14:20:49.826","0.2336589438752784"
"Nov 5, 2020 @ 14:20:44.779","0.23419631577561564"
"Nov 5, 2020 @ 14:20:39.734","0.233565813909275"
"Nov 5, 2020 @ 14:20:34.683","0.23266166833293817"
"Nov 5, 2020 @ 14:20:29.623","0.23296620548132552"
"Nov 5, 2020 @ 14:20:24.563","0.23364448604277832"
"Nov 5, 2020 @ 14:20:19.485","0.23319866268204067"
"Nov 5, 2020 @ 14:20:14.439","0.2329533613930007"
"Nov 5, 2020 @ 14:20:09.366","0.2326091805003746"
"Nov 5, 2020 @ 14:20:04.291","0.23274624117747028"
"Nov 5, 2020 @ 14:19:59.186","0.23259821073515358"
"Nov 5, 2020 @ 14:19:54.134","0.2327347619695806"
"Nov 5, 2020 @ 14:19:49.049","0.23287207209747"
"Nov 5, 2020 @ 14:19:43.999","0.23291741633304378"
"Nov 5, 2020 @ 14:19:38.946","0.2333074745534222"
"Nov 5, 2020 @ 14:19:33.897","0.23344379729043283"
"Nov 5, 2020 @ 14:19:28.854","0.23412480785660159"
"Nov 5, 2020 @ 14:19:23.804","0.2334981556931137"
"Nov 5, 2020 @ 14:19:18.738","0.23354367800715728"
"Nov 5, 2020 @ 14:19:13.598","0.2329052613146531"
"Nov 5, 2020 @ 14:19:08.515","0.23321553490633046"
"Nov 5, 2020 @ 14:19:03.470","0.23240734640066021"
"Nov 5, 2020 @ 14:18:58.432","0.23187541264898354"
"Nov 5, 2020 @ 14:18:53.361","0.23201245991952377"
"Nov 5, 2020 @ 14:18:48.278","0.23248323471301252"
"Nov 5, 2020 @ 14:18:43.234","0.23252850746920392"
"Nov 5, 2020 @ 14:18:38.191","0.23283675126708894"
"Nov 5, 2020 @ 14:18:33.143","0.23297308878865836"
"Nov 5, 2020 @ 14:18:28.048","0.2329236796237759"
"Nov 5, 2020 @ 14:18:22.995","0.23193618263479135"
"Nov 5, 2020 @ 14:18:17.936","0.23188714315689252"
"Nov 5, 2020 @ 14:18:12.886","0.23211122774540657"
"Nov 5, 2020 @ 14:18:07.841","0.23224880040419502"
"Nov 5, 2020 @ 14:18:02.775","0.23220904244227822"
"Nov 5, 2020 @ 14:17:57.680","0.23186506353238254"
"Nov 5, 2020 @ 14:17:52.601","0.23214236381757178"
"Nov 5, 2020 @ 14:17:47.502","0.2326248070734184"
"Nov 5, 2020 @ 14:17:42.417","0.2328305536791928"
"Nov 5, 2020 @ 14:17:37.319","0.23293707410426007"
"Nov 5, 2020 @ 14:17:32.225","0.23304806878449483"
"Nov 5, 2020 @ 14:17:27.147","0.23306057882683814"
"Nov 5, 2020 @ 14:17:22.074","0.23361133183986163"
"Nov 5, 2020 @ 14:17:17.027","0.23381559356471512"
"Nov 5, 2020 @ 14:17:11.975","0.23411108364534272"
"Nov 5, 2020 @ 14:17:06.923","0.23431550676064897"
"Nov 5, 2020 @ 14:17:01.879","0.23478254531261533"
"Nov 5, 2020 @ 14:16:56.798","0.23548840600882825"
"Nov 5, 2020 @ 14:16:51.701","0.23550096271028712"
"Nov 5, 2020 @ 14:16:46.625","0.2357978559545673"
"Nov 5, 2020 @ 14:16:41.531","0.23635163921593702"
"Nov 5, 2020 @ 14:16:36.417","0.2364630214889987"
"Nov 5, 2020 @ 14:16:31.324","0.23666916345266328"
"Nov 5, 2020 @ 14:16:26.225","0.236875429519788"
"Nov 5, 2020 @ 14:16:21.163","0.23688789495634105"
"Nov 5, 2020 @ 14:16:16.112","0.23727105640544138"
"Nov 5, 2020 @ 14:16:11.063","0.23765414065558116"
"Nov 5, 2020 @ 14:16:06.003","0.2379500657656092"
"Nov 5, 2020 @ 14:16:00.885","0.23806163339356898"
"Nov 5, 2020 @ 14:15:55.758","0.23777805243817043"
"Nov 5, 2020 @ 14:15:50.709","0.23807334277007597"
"Nov 5, 2020 @ 14:15:45.664","0.23789007535097328"
"Nov 5, 2020 @ 14:15:40.613","0.23809449490640883"
"Nov 5, 2020 @ 14:15:35.571","0.23829850280958667"
"Nov 5, 2020 @ 14:15:30.512","0.2384087239301333"
"Nov 5, 2020 @ 14:15:25.447","0.23870499454241892"
"Nov 5, 2020 @ 14:15:20.402","0.23925312104484797"
"Nov 5, 2020 @ 14:15:15.351","0.23988006272692394"
"Nov 5, 2020 @ 14:15:10.304","0.24034733916765033"
"Nov 5, 2020 @ 14:15:05.216","0.2407336094304694"
"Nov 5, 2020 @ 14:15:00.167","0.24074603953819815"
"Nov 5, 2020 @ 14:14:55.115","0.24095046885674795"
"Nov 5, 2020 @ 14:14:50.017","0.2415833493694951"
"Nov 5, 2020 @ 14:14:44.947","0.24228717616241008"
"Nov 5, 2020 @ 14:14:39.890","0.24283661354947572"
"Nov 5, 2020 @ 14:14:34.819","0.24246083201705843"
"Nov 5, 2020 @ 14:14:29.771","0.24349907914416616"
"Nov 5, 2020 @ 14:14:24.723","0.24388204466563274"
"Nov 5, 2020 @ 14:14:19.674","0.24379593143116204"
"Nov 5, 2020 @ 14:14:14.619","0.2441795099138226"
"Nov 5, 2020 @ 14:14:09.559","0.2446480294204537"
"Nov 5, 2020 @ 14:14:04.495","0.24466050438535233"
"Nov 5, 2020 @ 14:13:59.443","0.24504377696622726"
"Nov 5, 2020 @ 14:13:54.370","0.2452491679611774"
"Nov 5, 2020 @ 14:13:49.282","0.24572027660527435"
"Nov 5, 2020 @ 14:13:44.203","0.2466326508769209"
"Nov 5, 2020 @ 14:13:39.147","0.24747375928810167"
"Nov 5, 2020 @ 14:13:34.096","0.24785703356923483"
"Nov 5, 2020 @ 14:13:29.014","0.24863482026855502"
"Nov 5, 2020 @ 14:13:23.938","0.2488401948340748"
"Nov 5, 2020 @ 14:13:18.882","0.24930806679142986"
"Nov 5, 2020 @ 14:13:13.838","0.24993401559134096"
"Nov 5, 2020 @ 14:13:08.738","0.25056739174632026"
"Nov 5, 2020 @ 14:13:03.667","0.25095215386196634"
"Nov 5, 2020 @ 14:12:58.619","0.2503930316188581"
"Nov 5, 2020 @ 14:12:53.547","0.2508630194748754"
"Nov 5, 2020 @ 14:12:48.446","0.2520435758361974"
"Nov 5, 2020 @ 14:12:43.338","0.25309413360894006"
"Nov 5, 2020 @ 14:12:38.249","0.2538005282428456"
"Nov 5, 2020 @ 14:12:33.206","0.254183000562799"
"Nov 5, 2020 @ 14:12:28.155","0.25380868121313327"
"Nov 5, 2020 @ 14:12:23.095","0.2540134288844567"
"Nov 5, 2020 @ 14:12:18.021","0.2547183419952284"
"Nov 5, 2020 @ 14:12:12.959","0.25562716215457626"
"Nov 5, 2020 @ 14:12:07.903","0.2568623254389333"
"Nov 5, 2020 @ 14:12:02.858","0.2571573467989489"
"Nov 5, 2020 @ 14:11:57.789","0.25736250385540377"
"Nov 5, 2020 @ 14:11:52.713","0.2579927577483563"
"Nov 5, 2020 @ 14:11:47.667","0.25845978634413935"
"Nov 5, 2020 @ 14:11:42.534","0.2590178162229739"
"Nov 5, 2020 @ 14:11:37.451","0.25931506227671147"
"Nov 5, 2020 @ 14:11:32.325","0.25995118650631843"
"Nov 5, 2020 @ 14:11:27.267","0.2597675220583092"
"Nov 5, 2020 @ 14:11:22.226","0.2604674443780425"
"Nov 5, 2020 @ 14:11:17.179","0.2608504213310327"
"Nov 5, 2020 @ 14:11:12.127","0.26114591177423124"
"Nov 5, 2020 @ 14:11:07.034","0.2615324714065375"
"Nov 5, 2020 @ 14:11:01.959","0.26264133652375926"
"Nov 5, 2020 @ 14:10:56.836","0.263277445871081"
"Nov 5, 2020 @ 14:10:51.783","0.2638264164841405"
"Nov 5, 2020 @ 14:10:46.688","0.26474176391359766"
"Nov 5, 2020 @ 14:10:41.617","0.2657185856087113"
"Nov 5, 2020 @ 14:10:36.508","0.26635284866504866"
"Nov 5, 2020 @ 14:10:31.413","0.26733439604094417"
"Nov 5, 2020 @ 14:10:26.301","0.2676335390102892"
"Nov 5, 2020 @ 14:10:21.182","0.26764614204195564"
"Nov 5, 2020 @ 14:10:16.130","0.26756002792085837"
"Nov 5, 2020 @ 14:10:11.087","0.26859740757552153"
"Nov 5, 2020 @ 14:10:05.966","0.26971751651958764"
"Nov 5, 2020 @ 14:10:00.911","0.26972996219171"
"Nov 5, 2020 @ 14:09:55.860","0.27050266600806816"
"Nov 5, 2020 @ 14:09:50.806","0.2713440218614312"
"Nov 5, 2020 @ 14:09:45.759","0.27231655674114774"
"Nov 5, 2020 @ 14:09:40.683","0.2731616606251406"
"Nov 5, 2020 @ 14:09:35.624","0.2740704551774431"
"Nov 5, 2020 @ 14:09:30.579","0.27398441091275766"
"Nov 5, 2020 @ 14:09:25.536","0.27453242841661635"
"Nov 5, 2020 @ 14:09:20.465","0.27551057515997046"
"Nov 5, 2020 @ 14:09:15.348","0.27629334402428735"
"Nov 5, 2020 @ 14:09:10.262","0.27684581360286376"
"Nov 5, 2020 @ 14:09:05.190","0.2772306091629518"
"Nov 5, 2020 @ 14:09:00.123","0.2780054287861586"
"Nov 5, 2020 @ 14:08:55.063","0.2785553032815867"
"Nov 5, 2020 @ 14:08:50.018","0.2785677289273268"
"Nov 5, 2020 @ 14:08:44.971","0.2786777176698387"
"Nov 5, 2020 @ 14:08:39.903","0.28004477314739595"
"Nov 5, 2020 @ 14:08:34.851","0.28127895815089243"
"Nov 5, 2020 @ 14:08:29.803","0.2812913936709188"
"Nov 5, 2020 @ 14:08:24.723","0.28240191071317644"
"Nov 5, 2020 @ 14:08:19.671","0.2828696862213859"
"Nov 5, 2020 @ 14:08:14.615","0.2843609183799899"
"Nov 5, 2020 @ 14:08:09.555","0.28465687655370264"
"Nov 5, 2020 @ 14:08:04.508","0.2848610610901401"
"Nov 5, 2020 @ 14:07:59.462","0.2854872396038937"
"Nov 5, 2020 @ 14:07:54.414","0.2860362103983153"
"Nov 5, 2020 @ 14:07:49.346","0.2872093506172796"
"Nov 5, 2020 @ 14:07:44.261","0.2874150779765986"
"Nov 5, 2020 @ 14:07:39.191","0.2880446147682629"
"Nov 5, 2020 @ 14:07:34.111","0.28834160911406737"
"Nov 5, 2020 @ 14:07:29.064","0.2898293732498601"
"Nov 5, 2020 @ 14:07:24.007","0.290869466826709"
"Nov 5, 2020 @ 14:07:18.929","0.29184818968997683"
"Nov 5, 2020 @ 14:07:13.879","0.2923155293557783"
"Nov 5, 2020 @ 14:07:08.834","0.293016128583746"
"Nov 5, 2020 @ 14:07:03.780","0.2934846385757097"
"Nov 5, 2020 @ 14:06:58.682","0.29446646822372047"
"Nov 5, 2020 @ 14:06:53.617","0.2952412725258315"
"Nov 5, 2020 @ 14:06:48.501","0.2954483431333834"
"Nov 5, 2020 @ 14:06:43.391","0.2963662398769479"
"Nov 5, 2020 @ 14:06:38.315","0.2974755732871637"
"Nov 5, 2020 @ 14:06:33.219","0.29832354486489815"
"Nov 5, 2020 @ 14:06:28.170","0.2988721070766112"
"Nov 5, 2020 @ 14:06:23.114","0.2997138415157193"
"Nov 5, 2020 @ 14:06:18.071","0.30055357125241183"
"Nov 5, 2020 @ 14:06:12.997","0.301728566003671"
"Nov 5, 2020 @ 14:06:07.925","0.302837299675714"
"Nov 5, 2020 @ 14:06:02.878","0.3036090703279026"
"Nov 5, 2020 @ 14:05:57.827","0.30451643880757917"
"Nov 5, 2020 @ 14:05:52.758","0.30514584612632034"
"Nov 5, 2020 @ 14:05:47.686","0.30664177894028055"
"Nov 5, 2020 @ 14:05:42.610","0.3074183751539797"
"Nov 5, 2020 @ 14:05:37.536","0.3081230405661356"
"Nov 5, 2020 @ 14:05:32.446","0.3091037707079866"
"Nov 5, 2020 @ 14:05:27.363","0.31001687512299403"
"Nov 5, 2020 @ 14:05:22.266","0.31057059677309673"
"Nov 5, 2020 @ 14:05:17.218","0.31167336198969"
"Nov 5, 2020 @ 14:05:12.179","0.31277514558911573"
"Nov 5, 2020 @ 14:05:07.119","0.3140758233055356"
"Nov 5, 2020 @ 14:05:02.070","0.3144309907605697"
"Nov 5, 2020 @ 14:04:56.989","0.3150289381025393"
"Nov 5, 2020 @ 14:04:51.944","0.3156304911556086"
"Nov 5, 2020 @ 14:04:46.872","0.3165001877268133"
"Nov 5, 2020 @ 14:04:41.778","0.31711603082407586"
"Nov 5, 2020 @ 14:04:36.733","0.3180296980896333"
"Nov 5, 2020 @ 14:04:31.619","0.3185856511402287"
"Nov 5, 2020 @ 14:04:26.462","0.319145950842394"
"Nov 5, 2020 @ 14:04:21.302","0.3204080204615989"
"Nov 5, 2020 @ 14:04:16.235","0.32157885199398895"
"Nov 5, 2020 @ 14:04:11.167","0.32288157903882425"
"Nov 5, 2020 @ 14:04:06.095","0.32372653244907423"
"Nov 5, 2020 @ 14:04:01.026","0.3231650634439669"
"Nov 5, 2020 @ 14:03:55.903","0.3244167581954479"
"Nov 5, 2020 @ 14:03:50.843","0.3249665496270736"
"Nov 5, 2020 @ 14:03:45.791","0.32488037545532883"
"Nov 5, 2020 @ 14:03:40.692","0.32606192053629085"
"Nov 5, 2020 @ 14:03:35.628","0.32626667072557164"
"Nov 5, 2020 @ 14:03:30.576","0.32664984754934784"
"Nov 5, 2020 @ 14:03:25.531","0.3276217671723171"
"Nov 5, 2020 @ 14:03:20.480","0.328855605444094"
"Nov 5, 2020 @ 14:03:15.415","0.32932469459452274"
"Nov 5, 2020 @ 14:03:10.355","0.3301670932853023"
"Nov 5, 2020 @ 14:03:05.303","0.3310744571831163"
"Nov 5, 2020 @ 14:03:00.244","0.33224665448971397"
"Nov 5, 2020 @ 14:02:55.183","0.33287410249494653"
"Nov 5, 2020 @ 14:02:50.107","0.3341795640409503"
"Nov 5, 2020 @ 14:02:45.043","0.33528600497968114"
"Nov 5, 2020 @ 14:02:39.955","0.33567201099704214"
"Nov 5, 2020 @ 14:02:34.903","0.33605528583889877"
"Nov 5, 2020 @ 14:02:29.843","0.33729141895861"
"Nov 5, 2020 @ 14:02:24.790","0.3381324871614284"
"Nov 5, 2020 @ 14:02:19.746","0.3385995251394241"
"Nov 5, 2020 @ 14:02:14.702","0.3394392563050417"
"Nov 5, 2020 @ 14:02:09.651","0.3399070363829406"
"Nov 5, 2020 @ 14:02:04.579","0.34075143334597313"
"Nov 5, 2020 @ 14:01:59.531","0.3424196692210886"
"Nov 5, 2020 @ 14:01:54.486","0.34319141444755397"
"Nov 5, 2020 @ 14:01:49.439","0.3439637784274161"
"Nov 5, 2020 @ 14:01:44.357","0.34443449990623154"
"Nov 5, 2020 @ 14:01:39.267","0.34506641076264666"
"Nov 5, 2020 @ 14:01:34.194","0.3461750848621919"
"Nov 5, 2020 @ 14:01:29.143","0.34714777054733637"
"Nov 5, 2020 @ 14:01:24.098","0.34744279137744055"
"Nov 5, 2020 @ 14:01:19.015","0.3483566066662931"
"Nov 5, 2020 @ 14:01:13.913","0.3491369188293801"
"Nov 5, 2020 @ 14:01:08.863","0.34951987961182895"
"Nov 5, 2020 @ 14:01:03.787","0.34943325202007514"
"Nov 5, 2020 @ 14:00:58.711","0.34990328579374463"
"Nov 5, 2020 @ 14:00:53.666","0.3492537851470985"
"Nov 5, 2020 @ 14:00:48.597","0.35056245982564377"
"Nov 5, 2020 @ 14:00:43.524","0.35076772479731194"
"Nov 5, 2020 @ 14:00:38.448","0.3520722659565175"
"Nov 5, 2020 @ 14:00:33.370","0.35324780918088755"
"Nov 5, 2020 @ 14:00:28.259","0.3542319635200636"
"Nov 5, 2020 @ 14:00:23.186","0.3551436224644658"
"Nov 5, 2020 @ 14:00:18.131","0.35618267459384145"
"Nov 5, 2020 @ 14:00:13.083","0.357023074337598"
"Nov 5, 2020 @ 14:00:08.035","0.356649056723324"
"Nov 5, 2020 @ 14:00:02.975","0.35694501449263066"
"Nov 5, 2020 @ 13:59:57.906","0.35862114290555264"
"Nov 5, 2020 @ 13:59:52.854","0.359393519580037"
"Nov 5, 2020 @ 13:59:47.810","0.3602332590016658"
"Nov 5, 2020 @ 13:59:42.757","0.3614036114341287"
"Nov 5, 2020 @ 13:59:37.682","0.3619552119518432"
"Nov 5, 2020 @ 13:59:32.604","0.36351537532643485"
"Nov 5, 2020 @ 13:59:27.538","0.3644252809590132"
"Nov 5, 2020 @ 13:59:22.462","0.36463066878963385"
"Nov 5, 2020 @ 13:59:17.386","0.36518229182214695"
"Nov 5, 2020 @ 13:59:12.281","0.3658912320799904"
"Nov 5, 2020 @ 13:59:07.188","0.3665228717119343"
"Nov 5, 2020 @ 13:59:02.127","0.3669915184634441"
"Nov 5, 2020 @ 13:58:57.025","0.36784122773307754"
"Nov 5, 2020 @ 13:58:51.971","0.36785369089253045"
"Nov 5, 2020 @ 13:58:46.907","0.3680583117977263"
"Nov 5, 2020 @ 13:58:41.832","0.36936410134413905"
"Nov 5, 2020 @ 13:58:36.706","0.36999997103637"
"Nov 5, 2020 @ 13:58:31.628","0.3709120329277564"
"Nov 5, 2020 @ 13:58:26.546","0.3709245519680812"
"Nov 5, 2020 @ 13:58:21.467","0.3719693227174542"
"Nov 5, 2020 @ 13:58:16.422","0.37259478995856815"
"Nov 5, 2020 @ 13:58:11.375","0.37350144058455276"
"Nov 5, 2020 @ 13:58:06.331","0.37460400785158665"
"Nov 5, 2020 @ 13:58:01.229","0.37552094000601577"
"Nov 5, 2020 @ 13:57:56.183","0.3764923734502921"
"Nov 5, 2020 @ 13:57:51.135","0.37711894201010265"
"Nov 5, 2020 @ 13:57:46.059","0.37693455491111094"
"Nov 5, 2020 @ 13:57:41.004","0.37763650116792336"
"Nov 5, 2020 @ 13:57:35.943","0.3787429643095274"
"Nov 5, 2020 @ 13:57:30.890","0.37991240208664045"
"Nov 5, 2020 @ 13:57:25.816","0.38002308649832894"
"Nov 5, 2020 @ 13:57:20.706","0.3810064551150425"
"Nov 5, 2020 @ 13:57:15.643","0.38211434820507006"
"Nov 5, 2020 @ 13:57:10.590","0.3824096812506265"
"Nov 5, 2020 @ 13:57:05.541","0.3822262315167645"
"Nov 5, 2020 @ 13:57:00.491","0.3826092435782792"
"Nov 5, 2020 @ 13:56:55.439","0.38307702239785785"
"Nov 5, 2020 @ 13:56:50.394","0.3827979063015354"
"Nov 5, 2020 @ 13:56:45.341","0.38370551457962965"
"Nov 5, 2020 @ 13:56:40.295","0.3833315956772208"
"Nov 5, 2020 @ 13:56:35.236","0.3845026332871512"
"Nov 5, 2020 @ 13:56:30.169","0.38541265727737717"
"Nov 5, 2020 @ 13:56:25.058","0.38601522307593195"
"Nov 5, 2020 @ 13:56:19.987","0.38639905641364514"
"Nov 5, 2020 @ 13:56:14.926","0.38669501303945875"
"Nov 5, 2020 @ 13:56:09.875","0.3876023763805978"
"Nov 5, 2020 @ 13:56:04.823","0.38771245167331736"
"Nov 5, 2020 @ 13:55:59.773","0.38894614118769255"
"Nov 5, 2020 @ 13:55:54.719","0.38932957305020915"
"Nov 5, 2020 @ 13:55:49.674","0.38995551560725306"
"Nov 5, 2020 @ 13:55:44.599","0.3911305166501136"
"Nov 5, 2020 @ 13:55:39.542","0.39197224799321745"
"Nov 5, 2020 @ 13:55:34.498","0.39226727028755065"
"Nov 5, 2020 @ 13:55:29.407","0.3936418562679684"
"Nov 5, 2020 @ 13:55:24.313","0.39448957643428445"
"Nov 5, 2020 @ 13:55:19.243","0.39553272237064957"
"Nov 5, 2020 @ 13:55:14.195","0.3956426255499618"
"Nov 5, 2020 @ 13:55:09.143","0.3961916223309691"
"Nov 5, 2020 @ 13:55:04.080","0.39736367134341816"
"Nov 5, 2020 @ 13:54:59.023","0.39859902374887274"
"Nov 5, 2020 @ 13:54:53.955","0.3985125706476661"
"Nov 5, 2020 @ 13:54:48.899","0.39842632212943735"
"Nov 5, 2020 @ 13:54:43.843","0.40003965737097696"
"Nov 5, 2020 @ 13:54:38.783","0.40081445273578215"
"Nov 5, 2020 @ 13:54:33.709","0.4015188272071899"
"Nov 5, 2020 @ 13:54:28.637","0.40162933813924434"
"Nov 5, 2020 @ 13:54:23.563","0.4022592475206071"
"Nov 5, 2020 @ 13:54:18.456","0.40289281968978097"
"Nov 5, 2020 @ 13:54:13.408","0.40270952983100594"
"Nov 5, 2020 @ 13:54:08.317","0.4032629589700891"
"Nov 5, 2020 @ 13:54:03.251","0.40373185928417293"
"Nov 5, 2020 @ 13:53:58.195","0.4046406381211149"
"Nov 5, 2020 @ 13:53:53.130","0.4060694796628767"
"Nov 5, 2020 @ 13:53:48.087","0.4073660426043588"
"Nov 5, 2020 @ 13:53:43.037","0.4082730931370262"
"Nov 5, 2020 @ 13:53:37.983","0.40874103322028266"
"Nov 5, 2020 @ 13:53:32.917","0.4087535126724254"
"Nov 5, 2020 @ 13:53:27.724","0.40939827992973865"
"Nov 5, 2020 @ 13:53:22.643","0.4100287969698982"
"Nov 5, 2020 @ 13:53:17.562","0.4113994519035728"
"Nov 5, 2020 @ 13:53:12.515","0.4131743108948778"
"Nov 5, 2020 @ 13:53:07.442","0.41387922152237244"
"Nov 5, 2020 @ 13:53:02.366","0.4139898197890461"
"Nov 5, 2020 @ 13:52:57.322","0.41453752317389664"
"Nov 5, 2020 @ 13:52:52.229","0.4151700923421352"
"Nov 5, 2020 @ 13:52:47.182","0.41620718798795775"
"Nov 5, 2020 @ 13:52:42.125","0.4179869716253931"
"Nov 5, 2020 @ 13:52:37.077","0.419155309807189"
"Nov 5, 2020 @ 13:52:32.031","0.4195381683209117"
"Nov 5, 2020 @ 13:52:26.971","0.42008803636503383"
"Nov 5, 2020 @ 13:52:21.897","0.4213285166489693"
"Nov 5, 2020 @ 13:52:16.846","0.4214384667371331"
"Nov 5, 2020 @ 13:52:11.794","0.42198788331938486"
"Nov 5, 2020 @ 13:52:06.712","0.4229004956766033"
"Nov 5, 2020 @ 13:52:01.626","0.4237990181183885"
"Nov 5, 2020 @ 13:51:56.564","0.42353983399430384"
"Nov 5, 2020 @ 13:51:51.482","0.42521868725134043"
"Nov 5, 2020 @ 13:51:46.435","0.426058444097916"
"Nov 5, 2020 @ 13:51:41.323","0.4272426859579172"
"Nov 5, 2020 @ 13:51:36.235","0.42828899762196826"
"Nov 5, 2020 @ 13:51:31.186","0.4283014249104861"
"Nov 5, 2020 @ 13:51:26.133","0.42850589341655576"
"Nov 5, 2020 @ 13:51:21.087","0.4294123426118695"
"Nov 5, 2020 @ 13:51:16.039","0.4305158611104487"
"Nov 5, 2020 @ 13:51:10.987","0.43128883206105545"
"Nov 5, 2020 @ 13:51:05.926","0.43149357849751857"
"Nov 5, 2020 @ 13:51:00.882","0.43187624839110045"
"Nov 5, 2020 @ 13:50:55.831","0.4336538023688902"
"Nov 5, 2020 @ 13:50:50.767","0.43456331490334804"
"Nov 5, 2020 @ 13:50:45.715","0.43605337377916265"
"Nov 5, 2020 @ 13:50:40.674","0.43708991557832527"
"Nov 5, 2020 @ 13:50:35.619","0.4387608239012526"
"Nov 5, 2020 @ 13:50:30.567","0.4382930468918891"
"Nov 5, 2020 @ 13:50:25.517","0.4382069137367905"
"Nov 5, 2020 @ 13:50:20.455","0.43883518781240993"
"Nov 5, 2020 @ 13:50:15.391","0.4398108405472649"
"Nov 5, 2020 @ 13:50:10.339","0.4412373711614669"
"Nov 5, 2020 @ 13:50:05.291","0.4425349847215987"
"Nov 5, 2020 @ 13:50:00.243","0.4427392463885681"
"Nov 5, 2020 @ 13:49:55.178","0.4431237263336929"
"Nov 5, 2020 @ 13:49:50.064","0.44404212125847015"
"Nov 5, 2020 @ 13:49:44.953","0.44522523664587454"
"Nov 5, 2020 @ 13:49:39.902","0.4470998248163655"
"Nov 5, 2020 @ 13:49:34.847","0.448073950387877"
"Nov 5, 2020 @ 13:49:29.799","0.4489804865957595"
"Nov 5, 2020 @ 13:49:24.747","0.4505925952357025"
"Nov 5, 2020 @ 13:49:19.698","0.45201814381004224"
"Nov 5, 2020 @ 13:49:14.647","0.45350816112696385"
"Nov 5, 2020 @ 13:49:09.579","0.45474627841646537"
"Nov 5, 2020 @ 13:49:04.534","0.4558489151586868"
"Nov 5, 2020 @ 13:48:59.487","0.4572743393202161"
"Nov 5, 2020 @ 13:48:54.428","0.4582490159309946"
"Nov 5, 2020 @ 13:48:49.355","0.4592924751989363"
"Nov 5, 2020 @ 13:48:44.295","0.4610197863426221"
"Nov 5, 2020 @ 13:48:39.255","0.461858857305189"
"Nov 5, 2020 @ 13:48:34.203","0.46322159039989774"
"Nov 5, 2020 @ 13:48:29.151","0.46399447223279733"
"Nov 5, 2020 @ 13:48:24.080","0.4661278034114843"
"Nov 5, 2020 @ 13:48:19.018","0.4676817804283039"
"Nov 5, 2020 @ 13:48:13.951","0.4695639285374263"
"Nov 5, 2020 @ 13:48:08.896","0.469947358157049"
"Nov 5, 2020 @ 13:48:03.850","0.4703301726268474"
"Nov 5, 2020 @ 13:47:58.792","0.4710335468673388"
"Nov 5, 2020 @ 13:47:53.679","0.47241193205571336"
"Nov 5, 2020 @ 13:47:48.597","0.4739105742141501"
"Nov 5, 2020 @ 13:47:43.489","0.4745444562484802"
"Nov 5, 2020 @ 13:47:38.409","0.4757203829845878"
"Nov 5, 2020 @ 13:47:33.328","0.47760765342783335"
"Nov 5, 2020 @ 13:47:28.247","0.47823784838338573"
"Nov 5, 2020 @ 13:47:23.167","0.4792173483792242"
"Nov 5, 2020 @ 13:47:18.107","0.479767218133331"
"Nov 5, 2020 @ 13:47:13.025","0.4815556453405361"
"Nov 5, 2020 @ 13:47:07.948","0.48353011537370616"
"Nov 5, 2020 @ 13:47:02.892","0.48476456871132534"
"Nov 5, 2020 @ 13:46:57.846","0.48643207757789186"
"Nov 5, 2020 @ 13:46:52.798","0.4887025725276753"
"Nov 5, 2020 @ 13:46:47.717","0.4908380635402563"
"Nov 5, 2020 @ 13:46:42.612","0.4920204689149245"
"Nov 5, 2020 @ 13:46:37.527","0.49339174355520715"
"Nov 5, 2020 @ 13:46:32.433","0.49528293639010235"
"Nov 5, 2020 @ 13:46:27.386","0.49625475674699493"
"Nov 5, 2020 @ 13:46:22.339","0.49748779356934086"
